,text,label,Stocks,Earnings Report,Company/Stock Evaluation,Market Info
6028,"Experience Management Leader Medallia to Acquire Video Feedback Platform, LivingLens",2,0.5204015453692408,0.11641033243850592,0.19243604355517105,0.17075207863708225
6029,"Famur S A : TDJ Equity I Sp. z o.o. takes up controlling stake in Famur Famak S.A., subsid... #FamurSA #Stock… https://t.co/thTiJRRSIB",2,0.3133427189616011,0.011106273102200302,0.17737676917111708,0.4981742387650814
6030,"Fed, FDIC approve BB&T, SunTrust merger",2,1.0,0.0,0.0,0.0
6031,"Fed, FDIC approve merger of BB&T, SunTrust banks",2,0.06762854656956542,0.0,0.5681912175171647,0.36418023591326987
6032,Fidelity National Financial to buy FGL Holdings in a deal valued at $2.7 bln,2,0.002801724861006234,0.0,0.1131955329821978,0.884002742156796
6033,Fidelity National to buy FGL Holdings in a deal valued at $2.7 billion,2,0.07983200954857607,0.210068452925704,0.007256598848038258,0.7028429386776818
6034,Fidelity National to buy FGL Holdings in diversification play,2,0.2724630870509298,0.015188171919034476,0.007660413765260194,0.7046883272647755
6035,"Fidelity National to pay $12.50 for each FGL share, a 2.9% premium to Thursday's closing price",2,0.5431657008979477,0.0,0.03125882372665726,0.425575475375395
6036,Flügger A/S : Flügger buys majority stake in paint manufacturer Unicell #Flügger #Stock #MarketScreener… https://t.co/YzD4A97pRJ,2,0.01598570889778953,0.5820594004921944,0.0,0.4019548906100161
6037,Forescout acquired for $1.9B,2,0.0,0.07091584798612019,0.026887484888384588,0.9021966671254952
6038,Forescout to be acquired by private-equity firm Advent in all-cash deal valued at $1.9 bln,2,0.10038502717871392,0.26657787147495393,0.21697288449978427,0.4160642168465479
6039,Fortress Seeks $1 Billion for Transportation Firm Trac,2,0.686257373697592,0.23767178097181352,0.07607084533059433,0.0
6040,Francisco and Eliott are in talks to buy LogMeIn https://t.co/GcpwctBhkZ via @business https://t.co/7LxGD2pOBX,2,0.02428947151473109,0.011194104866329144,0.25796466493353276,0.706551758685407
6041,French luxury goods owner LVMH has agreed to buy U.S. jeweler Tiffany for $16.2 billion in its biggest acquisition… https://t.co/YFFwqXHs2r,2,0.19594261384739053,0.011127598486903154,0.014657671684055832,0.7782721159816506
6042,Gamma Communications : acquires Unified Communications infrastructure provider Telsis ... #GammaCommunications… https://t.co/OgVdyerr9w,2,0.3659702539493653,0.0135855138131394,0.041300074139691466,0.579144158097804
6043,GATX to sell American Steamship Company business segment,2,0.05025539731837836,0.10317557521253294,0.0949339565472687,0.75163507092182
6044,Geely and Volvo Cars chairman proposes merging groups https://t.co/87Yr5Dsbqy,2,0.8841895974033525,0.0,0.0,0.11581040259664757
6045,General Atlantic Invests $200 Million In Byju’s,2,0.10171429485284067,0.18211536500362824,0.04389180817830722,0.6722785319652239
6046,Google acquires CloudSimple to ease VMware implementations,2,0.17686230307600834,0.0,0.007776677809265373,0.8153610191147262
6047,Google Makes Another Cloud Acquisition During Antitrust Probe,2,0.07345968909460374,0.0,0.0,0.9265403109053962
6048,"Google's plan to buy a stake in Africa's largest wind farm has ended after delays to the project, Danish wind turbi… https://t.co/PCK3gO1dAa",2,0.07324713031510915,0.0,0.08117458803590187,0.8455782816489891
6049,Hillhouse Capital to bid for Thyssenkrupp elevator unit - Bloomberg,2,0.002754345992085062,0.057707207289947805,0.032005194555466694,0.9075332521625005
6050,Hitachi nearing deal to sell chemical unit to Showa Denko - Nikkei #Hitachi #Stock #MarketScreener… https://t.co/EQHKqfkuwp,2,0.0,0.01969936060306233,0.0062519165896349135,0.9740487228073028
6051,HP is preparing to reject Xerox’s request to open its financial books after turning down its unsolicited merger off… https://t.co/OTi70ZRgza,2,0.0,0.04399660199760629,0.025558875521368474,0.9304445224810252
6052,"HP Rejects Xerox 'Unsolicited' Buyout Offer, Open To Further Discussion",2,0.032631286518879914,0.09603121882430916,0.0,0.871337494656811
6053,HP rejects Xerox&apos;s $33.5B hostile takeover attempt,2,0.0,0.0,0.0,1.0
6054,HP Rejects Xerox's Buyout Offer: Experts Debate What's Next,2,0.05418321041107547,0.02503081309017119,0.21155148151899714,0.7092344949797562
6055,Hudson's Bay Investor Group Said to Consider Shelving Takeover,2,0.15411362549968355,0.21120032459724417,0.07740554276365519,0.5572805071394171
6056,ICYMI: 81% of U.S. small businesses are 'nonemployer' firms — meaning they have no employees other than the owner(s… https://t.co/ekY7cowJqt,2,0.08812991133958636,0.08470788229976903,0.2794925287625603,0.5476696775980844
6057,IFF to Merge with DuPont’s Nutrition & Biosciences Business,2,0.15573572194434748,0.005506455316556529,0.04520412507906827,0.7935536976600277
6058,IFF to merge with DuPont's $26.2 billion nutrition unit,2,0.3017143764690569,0.07676650647183274,0.4080449042279105,0.2134742128312
6059,IFF Wins DuPont Nutrition Unit Over Kerry in $26.2 Billion Deal,2,1.0,0.0,0.0,0.0
6060,"Illycaffe, one of Italy’s largest coffee roasters, has kicked off the sale of a minority stake to support its expan… https://t.co/z3ZhsErs3I",2,0.2911889017671348,0.0,0.01392983320662892,0.6948812650262364
6061,Ingram Micro Further Enhances European IT Services Capabilities with Acquisition of Ictivity,2,0.28604754480881084,0.0,0.014644116848631684,0.6993083383425575
6062,INSERTING and REPLACING Diversified Search Acquires Storbeck Search & Associates,2,0.0,0.0,0.029202515681229786,0.9707974843187702
6063,"Interlink Plus, Inc. and Loop Media, Inc. Close Merger",2,0.161584439707706,0.0,0.04991962143869467,0.7884959388535994
6064,Intuitive Surgical Expands Into Hospital Informatics With Orpheus Medical Acquisition,2,0.0,0.0,0.0,1.0
6065,IVE : Strategic Acquisition of Salmat Marketing Solutions #IVE #Stock #MarketScreener https://t.co/34RQHqBr4Q https://t.co/pb1Q0Tkd1p,2,0.060534485545848456,0.006829161480089098,0.1829569826607396,0.7496793703133229
6066,KKR is fashioning $8B bid for Coty beauty division - Sky News,2,0.047255060860247534,0.0,0.0,0.9527449391397526
6067,Koch Buys Rest of Infor in Deal Valuing Software Maker at $11 Billion,2,0.25949767545643737,0.0,0.004882787493452707,0.73561953705011
6068,Kylie deal seen as a positive for Coty,2,0.0,0.0,0.04624150782972727,0.9537584921702728
6069,Kylie Jenner Sells $600 Million Stake in Beauty Line to Coty,2,0.2647335161466833,0.0,0.005899084726980026,0.7293673991263367
6070,Kylie Jenner-Coty Deal Led by Little-Known Adviser Tiger Chark,2,0.0715792628025358,0.1509321636060972,0.05896911015714927,0.7185194634342178
6071,L Brands Is Looking to Sell Victoria's Secret,2,0.0,0.0,0.0,1.0
6072,Luxury giant LVMH is reportedly nearing an agreement to add Tiffany & Co. to its portfolio. The acquisition deal wo… https://t.co/Bb7qhNWJj1,2,0.005174280255830016,0.0,0.0,0.99482571974417
6073,LUXURY PURCHASE: French conglomerate LVMH is close to a deal to buy Tiffany & Co. for more than $16 billion https://t.co/E4ndLmMNHu,2,0.7572279309737417,0.0,0.14516459581191307,0.09760747321434525
6074,Luxury Tycoon Said to Mull $1.5 Billion South African Fiber Sale,2,0.7371373288651349,0.0,0.14241963184460987,0.12044303929025514
6075,LVMH agreed to buy Tiffany for more than $16 billion in the largest luxury-goods deal ever https://t.co/gfzUFgNgxI,2,0.7820472448334055,0.0,0.0587891374537467,0.1591636177128479
6076,LVMH and Tiffany & Co. are finally getting together after weeks of anticipation. The French luxury group will pay $… https://t.co/RiGYN8XRMh,2,0.04659115661738002,0.0,0.09128571892813539,0.8621231244544845
6077,"LVMH is buying Tiffany & Co. for $16,200,000,000. Here’s what this deal means for the iconic jewelry brand.… https://t.co/OZ69ZbInVb",2,0.3539133945150712,0.5488563938329322,0.0,0.09723021165199658
6078,LVMH Moët Hennessy Vuitton : Bets It Can Restore Tiffany's Shine With $16 Billion Deal -- ... #LVMH #Stock… https://t.co/6HLBnTYokF,2,0.04021836501032456,0.18489719485290637,0.17482755122004387,0.6000568889167253
6079,LVMH targets affluent tourists with Paris department store revamp https://t.co/fMdP81qP7Z,2,0.0750934928174734,0.09350918687371997,0.3589420685076198,0.47245525180118686
6080,LVMH targets tourist shoppers with revamp of historic Paris store,2,0.01886963861521465,0.0,0.011236611519599659,0.9698937498651857
6081,LVMH to buy Tiffany for $16.2 billion,2,0.24070005905723404,0.07559026276471825,0.22640556232847617,0.45730411584957154
6082,LVMH will acquire Tiffany for $16.2 billion in a $135-per share cash deal that will help the French luxury goods ow… https://t.co/oAZITRhqK8,2,0.6010557422699876,0.0,0.033248127950578465,0.36569612977943383
6083,LVMH/Tiffany: diamond geezer https://t.co/0PTxd9ySFX,2,0.8548897067745299,0.0,0.07923079689919087,0.06587949632627912
6084,LVMH's $16 billion purchase of Tiffany & Co. wins applause from analysts and investors https://t.co/sn6cY4DX5s,2,0.0,0.0,0.027781606223621257,0.9722183937763788
6085,"Manna Pro Products Acquires Promika, LLC Pet Brands to Expand Category Leadership in Companion Pet Care and Wellness",2,0.19307973090503364,0.19456857831680155,0.21255754845376945,0.39979414232439536
6086,"Mediaset set to win more time to complete merger of Italy, Spain units: sources",2,1.0,0.0,0.0,0.0
6087,Medical Properties highlights $861M of acquisitions in Q4,2,0.904946648455098,0.0,0.0,0.09505335154490199
6088,"Merger Monday roars back — LVMH buys Tiffany, Charles Schwab buys TD Ameritrade https://t.co/ZlwYRDABW8 by… https://t.co/og4F2vlk7S",2,0.0,0.03530755914344464,0.041770611059604376,0.9229218297969509
6089,Mitsubishi-led consortium to buy Eneco for €4.1bn https://t.co/nmhA9WTTGn,2,0.24960069851390335,0.08452596929305406,0.11569463048282863,0.5501787017102141
6090,Molson Coors said to be weighing sale of European business,2,0.2944034879197551,0.0,0.009254479231088986,0.696342032849156
6091,Mr. Greens Announces Acquisition of Cawoods Produce,2,0.23008480663309522,0.025140716718091816,0.03293713347686694,0.711837343171946
6092,NOVARTIS : CHF0.50(REGD) Novartis To Acquire The -2- #Novartis #Stock #MarketScreener https://t.co/gI0SKGYNlW https://t.co/Rk5KD2zpUK,2,0.019449223723978604,0.0,0.03285550735329433,0.947695268922727
6093,Novartis : Nears Deal to Buy Cholesterol-Drug Maker Medicines Co. #Novartis #Stock #MarketScreener… https://t.co/a4yI3vTbYU,2,0.00036923385295883925,0.05397565858099114,0.14660343082583382,0.7990516767402163
6094,Novartis Confirms Deal To Acquire Medicines Company For $9.7B,2,0.0,0.032396886197956457,0.0,0.9676031138020436
6095,Novartis Finally Comes Through With Its Acquisition of Medicines Co,2,0.13257758516431306,0.09172260426018362,0.06610692518116187,0.7095928853943414
6096,Novartis has agreed to buy Medicines Co. in a $6.8 billion deal https://t.co/CLYLXTAIhr,2,0.0018880972624679441,0.17844323543990076,0.08974374918216081,0.7299249181154704
6097,Novartis nears $9bn deal to buy The Medicines Company https://t.co/B9zAuMHg0g,2,0.0,0.03310001302834155,0.025212830625520353,0.9416871563461381
6098,"Novartis takes on Sanofi, Amgen with $9.7 billion takeover of heart drug maker
https://t.co/zW0AdcOXGJ https://t.co/xfzY36qNJ3",2,0.13637458898932883,0.0,0.0,0.8636254110106713
6099,NV5 Global to acquires Quantum Spatial for $303M; and announces $20M Owner’s Representative Contract,2,0.6261803162190928,0.2170652305539234,0.10941302426624318,0.04734142896074072
6100,nVent Electric acquires WBT Business,2,0.18241811953260034,0.013740104348166556,0.02965482546833193,0.7741869506509012
6101,"NYSE Opening Bell 🔔:
 
Quaker Houghton (NYSE: $KWR) celebrates its merger with Houghton International https://t.co/rFIn06EInY",2,0.012890072505949602,0.04001639718343016,0.048235995669484555,0.8988575346411358
6102,Perelman’s Discount Drug Company Brushes Off Buyout Approaches,2,0.11829098833319089,0.2344845010634023,0.22020623418219562,0.42701827642121115
6103,Pixelle Acquires Specialty Papers Business from Verso,2,0.27284090218480794,0.27874350297805944,0.10679942572907729,0.3416161691080552
6104,"Qiagen takeover likely, just further away - Evercore",2,0.1624915334872623,0.0,0.0,0.8375084665127377
6105,Ramelius Resources to scoop up Spectrum Metals,2,0.09892614599847636,0.2655921186446561,0.28910095071355235,0.3463807846433153
6106,Ray-Ban Tycoon Eyes Bigger Mediobanca Stake in Italy Bet,2,0.7363946946844017,0.008002112392277192,0.11650253989247308,0.139100653030848
6107,Raytheon Shows Its Strength Heading Into United Technologies Deal,2,0.025753887923418678,0.12513970514412465,0.08413896043500117,0.7649674464974554
6108,Religare Group To Sell Equity In Health Insurance Arm To Kedaara Group For Rs 400 Crore,2,0.1330919766239682,0.0,0.0712950903279845,0.7956129330480474
6109,REPAY Announces the Acquisition of Ventanex,2,0.017979703441542236,0.0,0.08690003476401204,0.8951202617944457
6110,Riddell Sells Kollege Town Sports Apparel Division to BSN SPORTS,2,0.582501221572324,0.0037064657494829435,0.047864045612545154,0.3659282670656479
6111,"Rimkus Consulting Group, Inc. Acquires Mechanical and Electrical Engineering Consulting Firm Amset Technical Consulting, Inc.",2,0.8006920349363944,0.0,0.0,0.19930796506360557
6112,"Robertson's Tiger Management Buys Adobe, Facebook",2,0.42775979798838365,0.269575009151241,0.09983690060229028,0.2028282922580851
6113,Sage Group to Sell Payments Business to Elavon for $300 Million,2,0.0,0.14742685471901174,0.08410617472089328,0.768466970560095
6114,"SAIC to Acquire Unisys Federal in Accretive, Strategic and Value Creating Transaction",2,0.21428043008062733,0.05039841904174112,0.08499107954819538,0.6503300713294362
6115,SAIC to acquire Unisys Federal unit for $1.2B,2,0.7868997288486878,0.0,0.05821947474613834,0.15488079640517405
6116,San Francisco Tries to Rally Public to Buy Piece of PG&E,2,0.7868997288486878,0.0,0.05821947474613834,0.15488079640517405
6117,"Saracen Mineral : Super pit acquisition now unconditional, hedging update #SaracenMineral #Stock #MarketScreener… https://t.co/qkK2gmjA8x",2,0.6590649093597928,0.0,0.04650720645536407,0.29442788418484306
6118,SB Financial to buy Edon Bancorp for ~$15.5M,2,0.2744713102281814,0.0,0.08767070813911758,0.6378579816327011
6119,Schick Parent Company Edgewell Drops Bid for Harry's Razors,2,0.038714921424978045,0.0,0.25792672914285136,0.7033583494321705
6120,Science Applications International to buy Unisys's U.S. Federal business for $1.2 bln,2,0.0744300444543775,0.0,0.10269851390628881,0.8228714416393338
6121,Siemens Considers Buying Iberdrola’s Siemens Gamesa Stake,2,0.6120353418077319,0.059336740927995235,0.1688637245275487,0.15976419273672415
6122,Siemens Considers Buying Iberdrola's Siemens Gamesa Stake,2,0.06797713687744814,0.010130073432283993,0.029719065615158993,0.8921737240751089
6123,Siemens is considering buying Iberdrola’s stake in a wind-turbine maker https://t.co/3TGvl3Hp1w,2,0.02673946076902136,0.3629723591131129,0.0009040079394825999,0.6093841721783833
6124,Simon Property to buy mall owner Taubman in $3.6bn deal https://t.co/NKyvTrVtnZ,2,0.042053708059464956,0.19901664889807918,0.0,0.7589296430424558
6125,Simon's High-Premium Buyout of Taubman May Not Be as Pricey as It Looks,2,0.23764657383192261,0.20387875086423055,0.2191372161345697,0.33933745916927716
6126,"Singapore Government, Monetary Authority Hike Stake In Zee Entertainment",2,0.39383029757275345,0.0,0.0,0.6061697024272465
6127,Sonoco Products buys healthcare packaging medical device thermoformer for $187M,2,0.4321507151066077,0.0,0.0,0.5678492848933923
6128,SPX Flow confirms deal to sell part of power and energy unit to Apollo Global,2,0.0,0.004813887792636493,0.06490431741045259,0.930281794796911
6129,Stericycle offloads environmental unit to Harsco,2,0.009980119400012309,0.16789487118919755,0.07993176416053013,0.74219324525026
6130,Stericycle to divest DES unit for $462.5M,2,0.10133716894621952,0.02964368706334906,0.1307644876446863,0.7382546563457452
6131,"Sterling Organization announces the acquisition of a 244,917-square-foot grocery-anchored property in Colleyville,... https://t.co/kPcF4a54Tp",2,0.0,0.0526988333585479,0.14375202757629038,0.8035491390651617
6132,Stock Market Update: Carlyle Group adds stake in American Express' travel business,2,0.10597251973692888,0.19228394451128777,0.05899011879933827,0.6427534169524451
6133,Stock Market Update: Novartis acquires The Medicines Co. for nearly $10 billion,2,0.0386405466139892,0.0492491712561715,0.0,0.9121102821298394
6134,Strides To Acquire 18 Abbreviated New Drug Applications From Pharmaceutics International,2,0.22614756875225883,0.053925256381334684,0.0,0.7199271748664064
6135,"Sun Kissed Acquires Hakuna Supply, an Award-Winning Commercial Stage CBD Products Company  https://t.co/8HELNTuPgC",2,0.046100659751024516,0.04266067360624788,0.05948643439511616,0.8517522322476114
6136,"Taurus Investment sells $614m logistics portfolio, exits fund",2,0.0,0.4625027525530384,0.0,0.5374972474469615
6137,"TD Ameritrade stockholders would get 1.0837 Schwab shares for each TD Ameritrade share, representing a 17% premium. https://t.co/6vD7yz0TNz",2,0.21280661895628164,0.0,0.04086119369298657,0.7463321873507317
6138,Telidyne Announces Purchase of 56% Stake in Ducon Infratechnologies Ltd,2,0.8996980309499144,0.0,0.0,0.10030196905008563
6139,"The big LVMH-Tiffany deal is getting closer 
https://t.co/Vg8rD4SMSp",2,0.008608086401411669,0.0618642257528429,0.09836941723567248,0.8311582706100729
6140,"Tiberius Acquisition : CFTC Approves One Final, Two Proposed Rules at December 10 Open Meeting #TiberiusAcquisition… https://t.co/XelZOiCiwl",2,0.1844466963303784,0.0,0.04888027575533846,0.7666730279142832
6141,"Tilray, Privateer Holdings Close Merger Deal",2,0.21898924468911962,0.1072140379936369,0.04224992080879543,0.631546796508448
6142,T-Mobile CEO takes the stand in T-Mobile/Sprint merger trial,2,0.8329312670158082,0.022965169727124795,0.018969643957790792,0.1251339192992763
6143,"T-Mobile is eyeing a price cut in its merger with Sprint, sources say https://t.co/T1SPHlDuQ1",2,0.25830785989571214,0.0,0.0,0.7416921401042879
6144,Toronto-Dominion to Own 13% Charles Schwab Stake After Ameritrade Deal #TorontoDominionBank #Stock #MarketScreener… https://t.co/8fB54Aedy3,2,0.05556503084207371,0.29997149292953007,0.04017856305588342,0.6042849131725129
6145,Total gets Libya's approval to acquire Marathon Oil concession https://t.co/d58beiqsNH,2,0.187402898121793,0.004878063669353314,0.4368211629836876,0.37089787522516615
6146,UniCredit cuts further its stake in Turkey's Yapi Kredi,2,1.0,0.0,0.0,0.0
6147,"United Bankshares to buy Carolina Financial for a 16% premium, in a deal valued at $1.1 billion",2,0.03479408054243998,0.0,0.2829995425069394,0.6822063769506206
6148,United Bankshares to buy Carolina Financial in a stock deal valued at $1.1 bln,2,0.0855720445680193,0.2052893064359987,0.32869276216643484,0.3804458868295472
6149,UPDATE 1-Canadian Competition Bureau clears Pembina's Kinder Morgan buy,2,0.0,0.0,0.017735054067601626,0.9822649459323984
6150,UPDATE 1-Novartis eyes Medicines Co to boost cardio franchise - report,2,0.033076643628749326,0.09721045660000015,0.29580235727287124,0.5739105424983794
6151,Upland Software acquires Localytics for $67.7M,2,0.015836747069418556,0.015892639550587187,0.4392024078772167,0.5290682055027776
6152,Vonovia : Hembla Acquisition Becomes Final #Vonovia #Stock #MarketScreener https://t.co/w5EgkLQW4s https://t.co/Oc0rgZs0Kt,2,0.0,0.0011609097519457618,0.2936750339726404,0.7051640562754139
6153,Winklevoss brothers acquire crypto collectible startup,2,0.008504961802146356,0.5034446143451389,0.10634842463022512,0.38170199922248965
6154,Zayo Group to Consider Sale of Colocation Division,2,0.0,0.0,0.0,1.0
6155,"#DailyDataPoint: For the U.S., the December tariff round on China would have more costs than benefits (via… https://t.co/LV4HS19c7g",0,0.2437900336130976,0.02173470281001423,0.07033241246277773,0.6641428511141104
6156,$ECONX: Nonfarm Payroll Revisions- October revised to 135K from 189K; September revised to 193K from 180K https://t.co/WOg237QKLC,0,0.03806115766227918,0.0,0.016858396447633248,0.9450804458900876
6157,$ECONX: November Nonfarm Private Payrolls 125K vs 153K https://t.co/M9gpUZQoF7 consensus https://t.co/fav5NvyRH3,0,0.0,0.0,0.002318676198400327,0.9976813238015997
6158,$ECONX: November Unemployment Rate 4.9% vs 4.1% https://t.co/M9gpUZQoF7 consensus https://t.co/p5wq6wH9wr,0,0.3933104666049771,0.010085761033030284,0.14619727735685115,0.45040649500514146
6159,$FXC $EWC $BBCA - Canada reports 71K job loss in November https://t.co/aT4reenZBC,0,0.0,0.5987894890313017,0.0,0.40121051096869836
6160,$NSANY - Coronavirus impact hits auto supply chain https://t.co/rr0mlGVZXn,0,0.06848181910848326,0.053318969867825444,0.08229437795153692,0.7959048330721544
6161,2019 jobs gains revised down slightly to 2.09 million,0,0.0,0.0,0.019122791372337775,0.9808772086276623
6162,"A new WTO ruling is allowing for $7.5 billion in tariffs on EU goods, meaning your favorite French wine is about to… https://t.co/3YeRmxas8m",0,0.0,0.0,0.019122791372337775,0.9808772086276623
6163,A railway strike is gripping Canada’s $1.7 trillion economy https://t.co/eXeBOeMfyO,0,0.06565095475347435,0.04188858831252195,0.19463705028410772,0.697823406649896
6164,A surge in the number of people who can’t pay their debts is raising eyebrows in Canada (via @fournierwire &… https://t.co/s9LVxRxbj1,0,0.0,0.0,0.12788660836995572,0.8721133916300442
6165,About half of U.S. small businesses haven't paid their full rent or mortgage yet this month as a result of the coro… https://t.co/dAA1uF6zsj,0,0.0,0.0226833378435279,0.038195895251170876,0.9391207669053012
6166,Americans are predicted to fall behind on their credit card bills at the highest rate in a ten years https://t.co/2H0KeDljXe,0,0.36010068277881224,0.0,0.0,0.6398993172211878
6167,Americans' outlook on the economy faltered significantly last month as the coronavirus crisis began to take hold in… https://t.co/5jeCXLXrrR,0,0.0159298921248354,0.0700909085053801,0.02394500478116039,0.8900341945886241
6168,Americans' outlook on the economy faltered significantly last month as the coronavirus crisis began to take hold in… https://t.co/dRbKISId8O,0,0.0,0.04813187892695399,0.0907021073742806,0.8611660136987654
6169,"Australia Cuts Forecasts for Wage Increases, Economic Growth and Budget Surplus",0,0.14260971632766772,0.03272934590557231,0.10033608854768297,0.724324849219077
6170,Blue-collar hiring in the U.S. has slowed to a trickle: Rex Nutting,0,0.8987876164120392,0.0,0.0,0.10121238358796075
6171,Brazil tropical fruit exports to EU hit by coronavirus - industry group #economy #MarketScreener… https://t.co/IVpiidIc4w,0,0.05601276740933796,0.12239292522256134,0.1232683275245291,0.6983259798435717
6172,Brazil's Current Account Deficit Widened in October #economy #MarketScreener https://t.co/1dGgeQT3Ce https://t.co/1NhFZdGTcf,0,0.13342948439001356,0.007058860303411789,0.042622948912501485,0.8168887063940732
6173,"BREAKING: Mortgage forbearance requests jump nearly 2,000% as borrowers seek relief during coronavirus outbreak https://t.co/5vbo5C2VC9",0,0.054825930814464095,0.0420766352951343,0.3152971668619602,0.5878002670284413
6174,Business growth in Dubai stalled while jobs disappeared at the fastest pace in at least a decade in the latest sign… https://t.co/pIYpJqwLGv,0,0.1446667764383642,0.04550687814436796,0.14520034287926484,0.664626002538003
6175,"California boosts pot taxes, shocking unsteady industry https://t.co/0j0HPPfZAv https://t.co/bYQcDUrQZ3",0,0.2623221289532558,0.0,0.12482546798149419,0.6128524030652499
6176,Canadian Business Optimism Was Fading Before Pandemic Concerns Intensified #WTI #Stock #MarketScreener… https://t.co/zhRhHEhkvw,0,0.0,0.0,0.0,1.0
6177,Canadian consumers filed the largest number of insolvencies in almost a decade at the end of last year https://t.co/ge8vHcmvBX,0,0.0,0.0,0.03874588331603226,0.9612541166839677
6178,"Capacity Utilisation In Manufacturing Sector Drops To Lowest In A Decade, RBI Survey Shows",0,0.01719189206072046,0.00798728520215495,0.11447476082237756,0.860346061914747
6179,Chain store sales cool down https://t.co/wNCTgnXdpu,0,0.0,0.0,0.0,1.0
6180,Chain store sales fall back from recent pace,0,0.006313538164622217,0.0,0.12459056775546531,0.8690958940799125
6181,China debates drastically reducing or even abandoning its economic growth target https://t.co/teaFgtMN0p,0,0.0489440416406286,0.16041260647484454,0.12707369006339617,0.6635696618211308
6182,.@KansasCityFed labor market conditions indicators for March register the largest single-month declines in the hist… https://t.co/42NahsEKmB,0,0.0,0.0,0.14572050331358047,0.8542794966864196
6183,China Virus Crisis Roils Supply Chains for Global Manufacturers,0,0.16528080430100348,0.0,0.0703662211084321,0.7643529745905645
6184,China won't resort to massive infrastructure stimulus as investment slows,0,0.0,0.0,0.020769828929935966,0.979230171070064
6185,China’s Trade Likely Shrank in January Ahead of Holiday Shutdown,0,0.18784986317372537,0.08670997764979049,0.14949430068282163,0.5759458584936625
6186,"China's electric car sales slump, squeezing automakers https://t.co/JizkYc3JRz https://t.co/g9nC7IuOvD",0,0.0,0.0,0.024878095225239247,0.9751219047747607
6187,"China's GDP growth this quarter will be 0%, according to top economist Ed Hyman",0,0.014148966521449797,0.0,0.057438505462409056,0.928412528016141
6188,China's Hebei province imposes total ban on P2P platforms,0,0.0,0.0,0.0,1.0
6189,China's house price growth to hit five-year low in 2020 - Reuters poll #economy #MarketScreener… https://t.co/YeX2IUjYw1,0,0.10676855029461216,0.009105914919501705,0.1316901255687109,0.7524354092171752
6190,China's Skyscraper Boom Comes Crashing Down Amid Developer Default  https://t.co/5J9bdNR3XT,0,0.040973057316684,0.08880574319501006,0.09278856425018485,0.7774326352381212
6191,"Chinese investment in clean energy is plummeting — down from $76bn during the first half of 2017, to $29bn during t… https://t.co/S4WgJBV9Px",0,0.16325818126630168,0.05527436285969083,0.12795145125641288,0.6535160046175945
6192,"CN Rail Strike Begins in Threat to Canadian Oil, Grain Cargo",0,0.18058043203058344,0.055125936123597855,0.09342737301862764,0.6708662588271911
6193,"CN Rail Strike Begins, Threatening Canada Oil, Grain Shipments",0,0.0,0.2952612715982755,0.0633208227048474,0.6414179056968772
6194,Janet Yellen says second-quarter GDP could decline by 30% and unemployment is already at 12%-13% https://t.co/9d7jmffI3B,0,0.1013611592549448,0.004724529758393302,0.018877404141742313,0.8750369068449195
6195,Consumer Insolvencies Approach Record in Debt-Weary Canada,0,0.0,0.09014496630806845,0.033326248403822034,0.8765287852881095
6196,Core US PPI surprises on the downside,0,0.0,0.06362625852024054,0.08338064902874259,0.852993092451017
6197,CPI Inflation Surges To 5.54% In November,0,0.08356751532449948,0.003475044251026356,0.008617731049682685,0.9043397093747915
6198,Credit Suisse's James Sweeney expects a modest move higher in core inflation https://t.co/ZcOZJwxfI3 https://t.co/KW2WeBGgYz,0,0.0,0.05097967055248288,0.07188669238470184,0.8771336370628153
6199,"Customer Complaints Spike In FY19, Up 50% In Three Years, Says RBI Report",0,0.2244520617425077,0.04787029049603482,0.04477197443295619,0.6829056733285013
6200,"Dozens of U.K. retailers have been forced to close stores and slash rents as they compete with online rivals, sendi… https://t.co/KuZFSSKIv4",0,0.0,0.0,0.010557436879345445,0.9894425631206546
6201,Dubai's jobs disappeared at the fastest pace in at least a decade in the latest signs of strain on the Middle East'… https://t.co/7DTizm6doS,0,0.0,0.0,0.0,1.0
6202,Dubai's Jobs Vanish at the Fastest Pace in a DecadeÃ‚Â ,0,0.19766083625017541,0.0,0.059997646866831095,0.7423415168829935
6203,Egypt's inflation inched higher for a third straight month in urban parts of the country https://t.co/DoJPWNnsC1,0,0.0,0.0,0.0,1.0
6204,"The New York Fed's March survey of consumer expectations showed ""a substantial deterioration in financial and econo… https://t.co/jKdqGTgCm9",0,0.1975819721201153,0.014288283784916108,0.14727779647269926,0.6408519476222694
6205,Employee furloughs in the retail industry are now well over 1 million after one of America's biggest clothing store… https://t.co/eFPius4T5H,0,0.11854814723586006,0.02965496412190066,0.11142132805475836,0.7403755605874809
6206,EU Poised to Send Warning to China on 5G,0,0.0,0.0,0.0,1.0
6207,Eurozone Manufacturing Recession Although Not The Eurozone As A Whole. https://t.co/f9kKcyjte6 #markets #economy #finance,0,0.04919735208339545,0.0,0.08036353158591544,0.8704391163306892
6208,"Fed's ""National Activity Index"" Plunges To 2-Year Low https://t.co/8EuearHROW",0,0.0,0.0,0.038153757779537986,0.961846242220462
6209,Fmr. White House advisor says Trump will slap tariffs on China in December,0,0.034378252877250104,0.0,0.01933122247429112,0.9462905246484588
6210,Fourth-quarter unit-labor costs climb 1.4%,0,0.0,0.43795261239632977,0.09894004920211863,0.46310733840155155
